"Year","Clave","CVE_ENT","Entidad","CVE_MUN","Municipio","CODGEO","Indicador","Ponderador","Valor"
2010,"019","07","Chiapas","092","Tecpatán","07092","Porcentaje de población en pobreza extrema","57,994","36.69"
2015,"019","07","Chiapas","092","Tecpatán","07092","Porcentaje de población en pobreza extrema","40,398","32.86"
2010,"019","07","Chiapas","093","Tenejapa","07093","Porcentaje de población en pobreza extrema","32,943","69.05"
2015,"019","07","Chiapas","093","Tenejapa","07093","Porcentaje de población en pobreza extrema","44,106","59.62"
2010,"019","07","Chiapas","094","Teopisca","07094","Porcentaje de población en pobreza extrema","49,349","44.87"
2015,"019","07","Chiapas","094","Teopisca","07094","Porcentaje de población en pobreza extrema","32,020","47.30"
2010,"019","07","Chiapas","096","Tila","07096","Porcentaje de población en pobreza extrema","57,122","76.60"
2015,"019","07","Chiapas","096","Tila","07096","Porcentaje de población en pobreza extrema","78,446","67.32"
2010,"019","07","Chiapas","097","Tonalá","07097","Porcentaje de población en pobreza extrema","111,808","27.19"
2015,"019","07","Chiapas","097","Tonalá","07097","Porcentaje de población en pobreza extrema","112,791","21.30"
2010,"019","07","Chiapas","098","Totolapa","07098","Porcentaje de población en pobreza extrema","4,911","59.86"
2015,"019","07","Chiapas","098","Totolapa","07098","Porcentaje de población en pobreza extrema","7,370","65.92"
2010,"019","07","Chiapas","100","Tumbalá","07100","Porcentaje de población en pobreza extrema","31,169","70.20"
2015,"019","07","Chiapas","100","Tumbalá","07100","Porcentaje de población en pobreza extrema","34,701","57.34"
2010,"019","07","Chiapas","102","Tuxtla Chico","07102","Porcentaje de población en pobreza extrema","38,011","23.63"
2015,"019","07","Chiapas","102","Tuxtla Chico","07102","Porcentaje de población en pobreza extrema","58,597","15.72"
2010,"019","07","Chiapas","101","Tuxtla Gutiérrez","07101","Porcentaje de población en pobreza extrema","567,486","8.87"
2015,"019","07","Chiapas","101","Tuxtla Gutiérrez","07101","Porcentaje de población en pobreza extrema","701,522","6.70"
2010,"019","07","Chiapas","103","Tuzantán","07103","Porcentaje de población en pobreza extrema","24,321","43.02"
2015,"019","07","Chiapas","103","Tuzantán","07103","Porcentaje de población en pobreza extrema","33,305","31.77"
2010,"019","07","Chiapas","104","Tzimol","07104","Porcentaje de población en pobreza extrema","16,117","34.53"
2015,"019","07","Chiapas","104","Tzimol","07104","Porcentaje de población en pobreza extrema","13,521","26.40"
2010,"019","07","Chiapas","105","Unión Juárez","07105","Porcentaje de población en pobreza extrema","12,817","32.55"
2015,"019","07","Chiapas","105","Unión Juárez","07105","Porcentaje de población en pobreza extrema","11,371","32.31"
2010,"019","07","Chiapas","106","Venustiano Carranza","07106","Porcentaje de población en pobreza extrema","72,885","54.03"
2015,"019","07","Chiapas","106","Venustiano Carranza","07106","Porcentaje de población en pobreza extrema","53,913","40.42"
2010,"019","07","Chiapas","071","Villa Comaltitlán","07071","Porcentaje de población en pobreza extrema","30,147","36.01"
2015,"019","07","Chiapas","071","Villa Comaltitlán","07071","Porcentaje de población en pobreza extrema","43,792","18.44"
2010,"019","07","Chiapas","107","Villa Corzo","07107","Porcentaje de población en pobreza extrema","68,909","43.38"
2015,"019","07","Chiapas","107","Villa Corzo","07107","Porcentaje de población en pobreza extrema","77,515","34.01"
2010,"019","07","Chiapas","108","Villaflores","07108","Porcentaje de población en pobreza extrema","108,456","34.37"
2015,"019","07","Chiapas","108","Villaflores","07108","Porcentaje de población en pobreza extrema","118,526","20.86"
2010,"019","07","Chiapas","109","Yajalón","07109","Porcentaje de población en pobreza extrema","40,046","53.81"
2015,"019","07","Chiapas","109","Yajalón","07109","Porcentaje de población en pobreza extrema","29,595","38.80"
2010,"019","07","Chiapas","111","Zinacantán","07111","Porcentaje de población en pobreza extrema","35,510","69.73"
2015,"019","07","Chiapas","111","Zinacantán","07111","Porcentaje de población en pobreza extrema","41,594","61.51"
2010,"019","08","Chihuahua","001","Ahumada","08001","Porcentaje de población en pobreza extrema","12,829","5.04"
2015,"019","08","Chihuahua","001","Ahumada","08001","Porcentaje de población en pobreza extrema","14,296","1.35"
2010,"019","08","Chihuahua","002","Aldama","08002","Porcentaje de población en pobreza extrema","24,264","3.17"
2015,"019","08","Chihuahua","002","Aldama","08002","Porcentaje de población en pobreza extrema","26,924","0.99"
2010,"019","08","Chihuahua","003","Allende","08003","Porcentaje de población en pobreza extrema","8,108","7.20"
2015,"019","08","Chihuahua","003","Allende","08003","Porcentaje de población en pobreza extrema","9,165","3.53"
2010,"019","08","Chihuahua","004","Aquiles Serdán","08004","Porcentaje de población en pobreza extrema","8,360","1.85"
2015,"019","08","Chihuahua","004","Aquiles Serdán","08004","Porcentaje de población en pobreza extrema","16,393","0.72"
2010,"019","08","Chihuahua","005","Ascensión","08005","Porcentaje de población en pobreza extrema","23,989","13.30"
2015,"019","08","Chihuahua","005","Ascensión","08005","Porcentaje de población en pobreza extrema","27,333","3.85"
2010,"019","08","Chihuahua","006","Bachíniva","08006","Porcentaje de población en pobreza extrema","4,860","2.64"
2015,"019","08","Chihuahua","006","Bachíniva","08006","Porcentaje de población en pobreza extrema","6,444","3.23"
2010,"019","08","Chihuahua","007","Balleza","08007","Porcentaje de población en pobreza extrema","17,721","36.60"
2015,"019","08","Chihuahua","007","Balleza","08007","Porcentaje de población en pobreza extrema","11,811","21.47"
2010,"019","08","Chihuahua","008","Batopilas","08008","Porcentaje de población en pobreza extrema","14,998","57.46"
2015,"019","08","Chihuahua","008","Batopilas","08008","Porcentaje de población en pobreza extrema","6,111","41.42"
2010,"019","08","Chihuahua","009","Bocoyna","08009","Porcentaje de población en pobreza extrema","30,463","21.82"
2015,"019","08","Chihuahua","009","Bocoyna","08009","Porcentaje de población en pobreza extrema","23,479","11.33"
2010,"019","08","Chihuahua","010","Buenaventura","08010","Porcentaje de población en pobreza extrema","30,055","6.87"
2015,"019","08","Chihuahua","010","Buenaventura","08010","Porcentaje de población en pobreza extrema","n.d","n.d"
2010,"019","08","Chihuahua","011","Camargo","08011","Porcentaje de población en pobreza extrema","58,116","5.43"
2015,"019","08","Chihuahua","011","Camargo","08011","Porcentaje de población en pobreza extrema","56,004","1.15"
2010,"019","08","Chihuahua","012","Carichí","08012","Porcentaje de población en pobreza extrema","9,582","36.46"
2015,"019","08","Chihuahua","012","Carichí","08012","Porcentaje de población en pobreza extrema","n.d","n.d"
2010,"019","08","Chihuahua","013","Casas Grandes","08013","Porcentaje de población en pobreza extrema","10,993","4.78"
2015,"019","08","Chihuahua","013","Casas Grandes","08013","Porcentaje de población en pobreza extrema","12,605","1.85"
2010,"019","08","Chihuahua","019","Chihuahua","08019","Porcentaje de población en pobreza extrema","859,545","2.04"
2015,"019","08","Chihuahua","019","Chihuahua","08019","Porcentaje de población en pobreza extrema","947,503","0.62"
2010,"019","08","Chihuahua","020","Chínipas","08020","Porcentaje de población en pobreza extrema","8,255","36.85"
2015,"019","08","Chihuahua","020","Chínipas","08020","Porcentaje de población en pobreza extrema","7,851","36.29"
2010,"019","08","Chihuahua","014","Coronado","08014","Porcentaje de población en pobreza extrema","2,281","2.92"
2015,"019","08","Chihuahua","014","Coronado","08014","Porcentaje de población en pobreza extrema","2,195","2.34"
2010,"019","08","Chihuahua","015","Coyame del Sotol","08015","Porcentaje de población en pobreza extrema","1,645","2.29"
2015,"019","08","Chihuahua","015","Coyame del Sotol","08015","Porcentaje de población en pobreza extrema","1,761","1.87"
2010,"019","08","Chihuahua","017","Cuauhtémoc","08017","Porcentaje de población en pobreza extrema","160,075","2.70"
2015,"019","08","Chihuahua","017","Cuauhtémoc","08017","Porcentaje de población en pobreza extrema","188,437","1.61"
2010,"019","08","Chihuahua","018","Cusihuiriachi","08018","Porcentaje de población en pobreza extrema","5,374","3.17"
2015,"019","08","Chihuahua","018","Cusihuiriachi","08018","Porcentaje de población en pobreza extrema","4,812","5.62"
2010,"019","08","Chihuahua","021","Delicias","08021","Porcentaje de población en pobreza extrema","135,631","2.49"
2015,"019","08","Chihuahua","021","Delicias","08021","Porcentaje de población en pobreza extrema","160,093","0.76"
2010,"019","08","Chihuahua","022","Dr. Belisario Domínguez","08022","Porcentaje de población en pobreza extrema","2,899","2.32"
2015,"019","08","Chihuahua","022","Dr. Belisario Domínguez","08022","Porcentaje de población en pobreza extrema","2,609","4.58"
2010,"019","08","Chihuahua","064","El Tule","08064","Porcentaje de población en pobreza extrema","1,868","9.16"
2015,"019","08","Chihuahua","064","El Tule","08064","Porcentaje de población en pobreza extrema","1,777","9.53"
2010,"019","08","Chihuahua","023","Galeana","08023","Porcentaje de población en pobreza extrema","5,175","6.38"
2015,"019","08","Chihuahua","023","Galeana","08023","Porcentaje de población en pobreza extrema","6,305","7.19"
2010,"019","08","Chihuahua","026","Gran Morelos","08026","Porcentaje de población en pobreza extrema","3,200","1.87"
2015,"019","08","Chihuahua","026","Gran Morelos","08026","Porcentaje de población en pobreza extrema","2,583","5.11"
2010,"019","08","Chihuahua","027","Guachochi","08027","Porcentaje de población en pobreza extrema","36,274","51.67"
2015,"019","08","Chihuahua","027","Guachochi","08027","Porcentaje de población en pobreza extrema","32,661","18.42"
2010,"019","08","Chihuahua","028","Guadalupe","08028","Porcentaje de población en pobreza extrema","5,665","10.38"
2015,"019","08","Chihuahua","028","Guadalupe","08028","Porcentaje de población en pobreza extrema","5,519","2.49"
2010,"019","08","Chihuahua","029","Guadalupe y Calvo","08029","Porcentaje de población en pobreza extrema","48,339","47.54"
2015,"019","08","Chihuahua","029","Guadalupe y Calvo","08029","Porcentaje de población en pobreza extrema","40,012","22.14"
2010,"019","08","Chihuahua","030","Guazapares","08030","Porcentaje de población en pobreza extrema","9,477","35.78"
2015,"019","08","Chihuahua","030","Guazapares","08030","Porcentaje de población en pobreza extrema","7,777","23.69"
2010,"019","08","Chihuahua","031","Guerrero","08031","Porcentaje de población en pobreza extrema","37,869","8.89"
2015,"019","08","Chihuahua","031","Guerrero","08031","Porcentaje de población en pobreza extrema","39,916","4.65"
2010,"019","08","Chihuahua","025","Gómez Farías","08025","Porcentaje de población en pobreza extrema","8,538","2.45"
2015,"019","08","Chihuahua","025","Gómez Farías","08025","Porcentaje de población en pobreza extrema","9,327","3.35"
2010,"019","08","Chihuahua","032","Hidalgo del Parral","08032","Porcentaje de población en pobreza extrema","124,536","3.43"
2015,"019","08","Chihuahua","032","Hidalgo del Parral","08032","Porcentaje de población en pobreza extrema","117,493","1.08"
2010,"019","08","Chihuahua","033","Huejotitán","08033","Porcentaje de población en pobreza extrema","1,046","9.54"
2015,"019","08","Chihuahua","033","Huejotitán","08033","Porcentaje de población en pobreza extrema","997","12.82"
2010,"019","08","Chihuahua","034","Ignacio Zaragoza","08034","Porcentaje de población en pobreza extrema","7,138","3.41"
2015,"019","08","Chihuahua","034","Ignacio Zaragoza","08034","Porcentaje de población en pobreza extrema","7,230","4.20"
2010,"019","08","Chihuahua","035","Janos","08035","Porcentaje de población en pobreza extrema","11,198","7.19"
2015,"019","08","Chihuahua","035","Janos","08035","Porcentaje de población en pobreza extrema","13,269","2.12"
2010,"019","08","Chihuahua","036","Jiménez","08036","Porcentaje de población en pobreza extrema","45,073","6.30"
2015,"019","08","Chihuahua","036","Jiménez","08036","Porcentaje de población en pobreza extrema","47,099","1.08"
2010,"019","08","Chihuahua","038","Julimes","08038","Porcentaje de población en pobreza extrema","4,840","2.57"
2015,"019","08","Chihuahua","038","Julimes","08038","Porcentaje de población en pobreza extrema","4,659","3.16"
2010,"019","08","Chihuahua","037","Juárez","08037","Porcentaje de población en pobreza extrema","1,370,898","5.28"
2015,"019","08","Chihuahua","037","Juárez","08037","Porcentaje de población en pobreza extrema","1,502,327","1.07"
2010,"019","08","Chihuahua","016","La Cruz","08016","Porcentaje de población en pobreza extrema","3,974","2.01"
2015,"019","08","Chihuahua","016","La Cruz","08016","Porcentaje de población en pobreza extrema","4,043","1.97"
2010,"019","08","Chihuahua","039","López","08039","Porcentaje de población en pobreza extrema","5,289","1.02"
2015,"019","08","Chihuahua","039","López","08039","Porcentaje de población en pobreza extrema","4,195","2.63"
